date,close,high,low,open,rsi_sig,cci_sig,donchian_sig,return_sig
2022-07-13,378.83,381.92,374.658,375.1,1,1,0,-1
2022-07-12,380.83,386.16,378.99,383.65,1,0,0,-1
2022-07-11,384.23,386.87,383.5,385.85,1,0,0,-1
2022-07-08,388.67,390.64,385.66,387.27,0,0,0,-1
2022-07-07,388.99,389.83,383.267,385.12,0,0,0,-1
2022-07-06,383.25,385.87,379.6,382.11,0,0,0,-1
2022-07-05,381.96,381.98,372.9,375.88,0,0,0,-1
2022-07-01,381.24,381.7,373.8,376.56,0,0,0,-1
2022-06-30,377.25,380.6582,372.56,376.24,1,1,0,-1
2022-06-29,380.34,382.27,378.42,381.23,0,0,0,-1
2022-06-28,380.65,393.16,380.53,390.23,0,0,0,-1
2022-06-27,388.59,391.36,387.44,391.05,0,0,0,-1
2022-06-24,390.08,390.09,381.365,381.4,0,0,0,-1
2022-06-23,378.06,378.83,372.89,376.64,0,1,0,-1
2022-06-22,374.39,378.72,370.18,370.62,0,1,0,-1
2022-06-21,375.07,376.525,371.81,371.89,0,1,0,-1
2022-06-17,365.86,369.38,362.17,365.51,0,1,0,-1
2022-06-16,366.65,370.94,364.0799,370.51,1,1,0,-1
2022-06-15,379.2,383.9,372.12,377.36,0,0,0,-1
2022-06-14,373.87,377.94,370.59,376.85,0,0,0,-1
2022-06-13,375.0,381.81,373.3,379.85,0,0,0,-1
2022-06-10,389.8,395.7777,389.75,394.88,0,-1,0,1
2022-06-09,401.44,411.74,401.44,409.34,0,-1,0,1
2022-06-08,411.22,415.82,410.38,413.93,0,-1,0,1
2022-06-07,415.74,416.22,407.61,408.1,0,-1,0,1
2022-06-06,411.79,416.609,410.5523,414.78,0,-1,0,1
2022-06-03,410.54,414.04,409.51,412.4,0,-1,0,1
2022-06-02,417.39,417.44,407.04,409.42,-1,-1,0,1
2022-06-01,409.59,416.24,406.93,415.17,0,0,0,1
2022-05-31,412.93,416.46,410.03,413.55,-1,0,0,1
2022-05-27,415.26,415.3801,407.7,407.91,-1,0,0,1
2022-05-26,405.31,407.04,398.45,398.67,-1,0,0,1
2022-05-25,397.37,399.45,391.89,392.31,0,0,0,1
2022-05-24,393.89,395.15,386.96,392.56,0,0,0,1
2022-05-23,396.92,397.73,390.38,392.83,0,0,0,1
2022-05-20,389.63,397.03,380.54,393.25,0,0,0,1
2022-05-19,389.46,394.14,387.11,388.62,0,0,0,1
2022-05-18,391.86,403.8,390.55,403.5,0,0,0,1
2022-05-17,408.32,408.57,402.5824,406.53,0,0,0,1
2022-05-16,400.09,403.97,397.6,399.98,0,0,0,1
2022-05-13,401.72,403.18,395.61,396.71,0,0,0,1
2022-05-12,392.34,395.8,385.15,389.37,0,1,0,1
2022-05-11,392.75,404.04,391.96,398.07,0,0,0,1
2022-05-10,399.09,406.08,394.82,404.49,0,0,0,-1
2022-05-09,398.17,406.41,396.5,405.1,0,0,0,-1
2022-05-06,411.34,414.8,405.73,411.1,0,0,0,-1
2022-05-05,413.81,425.0,409.44,424.55,0,-1,0,1
2022-05-04,429.06,429.66,413.7099,417.08,-1,-1,0,1
2022-05-03,416.38,418.93,413.36,415.01,0,-1,0,-1
2022-05-02,414.48,415.92,405.02,412.07,0,0,0,1
2022-04-29,412.0,425.87,411.21,423.59,0,-1,0,-1
2022-04-28,427.81,429.64,417.6,422.29,0,-1,0,1
2022-04-27,417.27,422.92,415.01,417.24,0,0,0,1
2022-04-26,416.1,426.04,416.07,425.83,0,0,0,1
2022-04-25,428.51,428.69,418.84,423.67,0,-1,0,1
2022-04-22,426.04,438.0825,425.44,436.91,0,-1,0,1
2022-04-21,438.06,450.01,437.1,448.54,-1,-1,0,1
2022-04-20,444.71,447.57,443.48,446.92,-1,-1,0,1
2022-04-19,445.04,445.8,437.68,437.86,-1,-1,0,1
2022-04-18,437.97,439.75,435.61,436.81,0,-1,0,1
2022-04-14,437.79,444.7301,437.68,443.55,0,-1,0,1
2022-04-13,443.31,444.11,437.84,438.03,0,-1,0,1
2022-04-12,438.29,445.75,436.6501,443.08,0,0,0,1
2022-04-11,439.92,445.0,439.39,444.11,0,0,0,1
2022-04-08,447.57,450.63,445.94,447.97,-1,-1,0,1
2022-04-07,448.77,450.69,443.53,445.59,0,0,0,1
2022-04-06,446.52,448.93,443.47,446.89,-1,0,0,1
2022-04-05,451.03,457.83,449.82,455.22,-1,-1,0,1
2022-04-04,456.8,456.91,452.26,453.13,-1,-1,0,1
2022-04-01,452.92,453.46,449.14,453.31,-1,0,0,1
2022-03-31,451.64,458.76,451.16,457.89,0,-1,0,1
2022-03-30,458.7,461.195,456.465,460.34,0,-1,0,1
2022-03-29,461.55,462.07,457.18,460.02,0,-1,0,1
2022-03-28,455.91,455.91,450.06,452.06,0,0,0,1
2022-03-25,452.69,452.98,448.43,451.16,0,0,0,1
2022-03-24,450.49,450.5,444.76,445.94,0,0,0,1
2022-03-23,443.8,448.49,443.71,446.91,0,0,0,1
2022-03-22,449.59,450.58,445.86,445.86,0,0,0,1
2022-03-21,444.39,446.46,440.68,444.34,0,0,0,-1
2022-03-18,444.52,444.86,437.22,438.0,0,0,0,-1
2022-03-17,441.07,441.07,433.19,433.59,0,1,0,1
2022-03-16,435.62,435.68,424.8,429.89,0,1,0,-1
2022-03-15,426.17,426.84,418.42,419.77,1,1,0,-1
2022-03-14,417.0,424.55,415.79,420.89,1,1,0,-1
2022-03-11,420.07,428.77,419.53,428.12,1,1,0,-1
2022-03-10,425.48,426.43,420.44,422.52,1,1,0,-1
2022-03-09,427.41,429.51,422.82,425.14,1,0,0,-1
2022-03-08,416.25,427.21,415.12,419.62,1,1,0,-1
2022-03-07,419.43,432.3018,419.36,431.55,1,0,0,-1
2022-03-04,432.17,433.37,427.88,431.75,0,0,0,-1
2022-03-03,435.71,441.11,433.8,440.47,0,0,0,-1
2022-03-02,437.89,439.72,431.57,432.37,0,0,0,-1
2022-03-01,429.98,437.17,427.11,435.04,0,0,0,-1
2022-02-28,436.63,438.2,430.7,432.03,0,0,0,-1
2022-02-25,437.75,437.84,427.86,429.61,0,0,0,-1
2022-02-24,428.3,428.76,410.64,411.02,0,0,0,-1
2022-02-23,421.95,433.26,421.35,432.66,0,0,0,-1
2022-02-22,429.57,435.5,425.86,431.89,0,0,0,-1
2022-02-18,434.23,438.66,431.82,437.33,0,0,0,-1
2022-02-17,437.06,446.5652,436.42,443.22,0,-1,0,-1
2022-02-16,446.6,448.055,441.94,443.93,0,-1,0,1
2022-02-15,446.1,446.28,443.18,443.73,0,-1,0,1
2022-02-14,439.02,441.6,435.34,439.92,0,0,0,1
2022-02-11,440.46,451.605,438.94,449.41,0,-1,0,1
2022-02-10,449.32,457.71,447.2,451.34,0,-1,0,1
2022-02-09,457.54,457.88,455.005,455.22,0,-1,0,1
2022-02-08,450.94,451.92,445.22,446.73,0,-1,0,1
2022-02-07,447.26,450.99,445.85,449.51,0,0,0,1
2022-02-04,448.7,452.78,443.83,446.35,0,0,0,1
2022-02-03,446.6,452.97,445.71,450.95,0,0,0,1
2022-02-02,457.35,458.12,453.05,455.5,-1,-1,0,1
2022-02-01,452.95,453.63,446.9384,450.68,0,0,0,1
2022-01-31,449.91,450.28,439.81,441.24,0,0,0,1
2022-01-28,441.95,442.0,427.82,432.68,0,0,0,1
2022-01-27,431.24,441.59,429.45,438.26,0,0,0,-1
2022-01-26,433.38,444.04,428.86,440.72,0,0,0,-1
2022-01-25,434.47,439.72,427.15,433.06,0,1,0,1
2022-01-24,439.84,440.38,420.76,432.03,0,1,0,1
2022-01-21,437.98,448.06,437.95,445.56,0,0,0,1
2022-01-20,446.75,458.74,444.5,453.75,0,0,0,1
2022-01-19,451.75,459.6124,451.46,458.13,0,0,0,1
2022-01-18,456.49,459.96,455.31,459.74,0,-1,0,1
2022-01-14,464.72,465.09,459.9,461.19,0,-1,0,1
2022-01-13,464.53,472.88,463.44,472.19,0,-1,0,1
2022-01-12,471.02,473.2,468.94,471.59,0,-1,0,1
2022-01-11,469.75,469.85,462.05,465.23,0,-1,0,1
2022-01-10,465.51,465.74,456.5973,462.7,0,0,0,1
2022-01-07,466.09,469.2,464.65,467.95,0,0,0,1
2022-01-06,467.94,470.82,465.43,467.89,-1,0,0,1
2022-01-05,468.38,477.98,468.2801,477.16,-1,-1,0,1
2022-01-04,477.55,479.98,475.58,479.22,-1,-1,0,1
2022-01-03,477.71,477.85,473.85,476.3,-1,-1,0,1
2021-12-31,474.96,476.86,474.67,475.64,-1,0,0,1
2021-12-30,476.16,479.0,475.67,477.93,-1,0,0,1
2021-12-29,477.48,478.56,475.92,476.98,-1,0,0,1
2021-12-28,476.87,478.81,476.06,477.72,-1,0,0,1
2021-12-27,477.26,477.31,472.01,472.06,-1,0,0,1
2021-12-23,470.6,472.19,468.64,468.75,0,0,0,1
2021-12-22,467.69,467.81,462.58,462.79,0,0,0,1
2021-12-21,463.06,463.21,456.31,458.61,0,0,0,1
2021-12-20,454.98,455.4,451.14,454.48,0,1,0,1
2021-12-17,459.87,464.74,458.06,461.55,0,0,0,1
2021-12-16,466.45,472.87,464.8,472.57,0,0,0,1
2021-12-15,470.6,470.86,460.74,463.42,0,0,0,1
2021-12-14,463.36,465.74,460.25,463.09,0,0,0,-1
2021-12-13,466.57,470.56,466.27,470.19,0,0,0,-1
2021-12-10,470.74,470.9,466.51,469.23,0,0,0,1
2021-12-09,466.35,469.6291,466.14,468.15,0,0,0,1
2021-12-08,469.52,470.0,466.83,468.7,0,0,0,1
2021-12-07,468.28,468.88,458.6546,464.41,0,0,0,1
2021-12-06,458.79,460.79,453.56,456.13,0,1,0,-1
2021-12-03,453.42,460.3,448.92,459.17,0,1,0,-1
2021-12-02,457.4,459.07,450.31,450.73,0,1,0,-1
2021-12-01,450.5,464.67,450.29,461.64,0,1,0,-1
2021-11-30,455.56,464.03,455.3,462.0,0,0,0,-1
2021-11-29,464.6,466.56,461.73,464.07,0,0,0,-1
2021-11-26,458.97,463.9,457.77,462.34,0,0,0,-1
2021-11-24,469.44,469.57,465.19,466.06,0,0,0,-1
2021-11-23,468.19,469.095,464.45,467.22,0,0,0,-1
2021-11-22,467.57,473.54,467.35,470.89,0,0,0,-1
2021-11-19,468.89,470.94,468.5,469.61,0,0,0,1
2021-11-18,469.73,470.01,466.34,469.24,0,0,0,1
2021-11-17,468.14,469.19,467.48,469.0,0,0,0,1
2021-11-16,469.28,470.485,467.07,467.15,0,0,0,1
2021-11-15,467.43,468.81,466.23,468.64,0,0,0,-1
2021-11-12,467.27,467.86,464.11,465.12,0,0,0,1
2021-11-11,463.77,465.29,463.75,465.21,0,0,0,-1
2021-11-10,463.62,467.38,462.04,465.58,0,0,0,-1
2021-11-09,467.38,469.57,465.88,469.32,0,0,0,1
2021-11-08,468.93,470.23,468.2031,469.7,0,0,0,-1
2021-11-05,468.53,470.65,466.92,469.28,0,0,0,1
2021-11-04,466.91,467.0,464.99,465.36,0,0,0,1
2021-11-03,464.72,465.15,460.83,461.3,0,0,0,1
2021-11-02,461.9,462.23,460.08,460.22,0,1,0,1
2021-11-01,460.04,460.7021,458.2,460.3,0,1,0,1
2021-10-29,459.25,459.56,455.56,455.87,1,1,0,1
2021-10-28,458.32,458.4,455.45,455.46,1,1,0,-1
2021-10-27,453.94,457.16,453.86,456.45,1,1,0,-1
2021-10-26,455.96,458.49,455.56,457.2,1,1,0,-1
2021-10-25,455.55,455.9,452.39,454.28,1,1,0,-1
2021-10-22,453.12,454.67,451.05,453.13,1,1,0,-1
2021-10-21,453.59,453.829,451.31,451.77,0,1,0,-1
2021-10-20,452.41,452.732,451.01,451.13,1,1,0,-1
2021-10-19,450.64,450.71,448.27,448.92,1,1,0,-1
2021-10-18,447.19,447.55,443.27,443.97,1,1,0,-1
2021-10-15,445.87,446.26,444.09,444.75,1,1,0,-1
2021-10-14,442.5,442.66,438.58,439.08,1,1,0,-1
2021-10-13,435.18,436.05,431.54,434.71,1,1,0,-1
2021-10-12,433.62,436.1,432.78,435.67,1,1,0,-1
2021-10-11,434.69,440.26,434.62,437.16,1,1,0,-1
2021-10-08,437.86,439.89,437.19,439.48,1,1,0,-1
2021-10-07,438.66,441.68,438.2,438.39,1,0,0,-1
2021-10-06,434.9,435.1199,427.54,429.27,1,1,0,-1
2021-10-05,433.1,435.49,429.39,430.24,1,1,0,-1
2021-10-04,428.64,433.96,426.36,433.0,1,1,0,-1
2021-10-01,434.24,436.0329,427.23,430.98,1,0,0,-1
2021-09-30,429.14,436.77,428.78,436.02,1,0,0,-1
2021-09-29,434.45,437.04,433.85,435.19,0,0,0,-1
2021-09-28,433.72,440.04,432.94,439.69,0,0,0,-1
2021-09-27,442.64,444.05,441.9,442.81,0,0,0,-1
2021-09-24,443.91,444.67,441.21,441.44,0,0,0,-1
2021-09-23,443.18,444.89,439.6,439.85,0,0,0,-1
2021-09-22,437.86,440.03,433.747,436.05,0,0,0,-1
2021-09-21,433.63,437.91,433.07,436.53,0,0,0,-1
2021-09-20,434.04,436.56,428.86,434.88,0,0,0,-1
2021-09-17,441.4,445.37,441.02,444.92,0,-1,0,-1
2021-09-16,447.17,448.36,444.02,447.32,0,-1,0,1
2021-09-15,447.88,448.41,443.44,444.62,0,-1,0,1
2021-09-14,444.17,448.34,443.22,448.12,0,-1,0,1
2021-09-13,446.58,448.92,444.11,448.64,0,-1,0,1
2021-09-10,445.44,451.49,445.31,451.04,0,-1,0,1
2021-09-09,448.98,452.57,448.72,450.7,0,-1,0,1
2021-09-08,450.91,451.67,448.86,450.89,0,-1,0,1
2021-09-07,451.46,452.81,450.7423,452.71,0,-1,0,1
2021-09-03,453.08,453.63,451.55,451.98,0,-1,0,1
2021-09-02,453.19,454.05,451.91,453.32,0,-1,0,1
2021-09-01,451.8,453.11,451.545,452.56,0,0,0,1
2021-08-31,451.56,452.49,450.92,452.13,-1,0,0,1
2021-08-30,452.23,453.07,450.71,450.97,-1,0,0,1
2021-08-27,450.25,450.65,447.06,447.12,0,0,0,1
2021-08-26,446.26,448.86,446.16,448.61,0,0,0,1
2021-08-25,448.91,449.457,447.77,448.17,0,0,0,1
2021-08-24,447.97,448.54,447.42,447.97,0,0,0,1
2021-08-23,447.26,448.23,443.4355,445.16,0,0,0,1
2021-08-20,443.36,443.71,439.71,440.23,0,1,0,1
2021-08-19,439.86,441.14,436.12,436.27,0,1,0,1
2021-08-18,439.18,444.625,438.92,442.96,1,1,0,-1
2021-08-17,444.04,444.96,440.85,444.24,0,0,0,-1
2021-08-16,446.97,447.11,442.87,444.53,0,0,0,-1
2021-08-13,445.92,445.94,445.07,445.59,0,0,0,1
2021-08-12,445.11,445.2572,442.66,443.62,0,0,0,-1
2021-08-11,443.78,443.882,442.62,443.82,0,0,0,-1
2021-08-10,442.68,443.44,441.88,442.61,0,0,0,-1
2021-08-09,442.13,442.795,441.31,442.46,0,0,0,-1
2021-08-06,442.49,442.94,441.8,442.1,0,0,0,-1
2021-08-05,441.76,441.85,439.88,440.22,0,0,0,-1
2021-08-04,438.98,441.1243,438.73,439.78,0,1,0,-1
2021-08-03,441.15,441.28,436.1,438.44,0,1,0,-1
2021-08-02,437.59,440.93,437.21,440.34,0,1,0,-1
2021-07-30,438.51,440.06,437.77,437.91,0,1,0,-1
2021-07-29,440.65,441.8,439.81,439.815,0,0,0,-1
2021-07-28,438.83,440.3,437.31,439.68,0,0,0,-1
2021-07-27,439.01,439.94,435.99,439.91,1,1,0,-1
2021-07-26,441.02,441.03,439.26,439.31,0,0,0,-1
2021-07-23,439.94,440.3,436.79,437.52,0,0,0,-1
2021-07-22,435.46,435.72,433.69,434.74,0,1,0,-1
2021-07-21,434.55,434.7,431.0111,432.34,0,1,0,-1
2021-07-20,431.06,432.42,424.83,425.68,1,1,0,-1
2021-07-19,424.97,431.4089,421.97,426.19,1,1,0,-1
2021-07-16,431.34,436.06,430.92,436.01,0,1,0,-1
2021-07-15,434.75,435.53,432.72,434.81,0,0,0,-1
2021-07-14,436.24,437.92,434.91,437.4,0,0,0,-1
2021-07-13,435.59,437.84,435.31,436.24,0,0,0,-1
2021-07-12,437.08,437.35,434.97,435.43,0,0,0,-1
2021-07-09,435.52,435.84,430.714,432.53,0,0,0,-1
2021-07-08,430.92,431.73,427.52,428.78,0,1,0,-1
2021-07-07,434.46,434.76,431.51,433.66,0,0,0,-1
2021-07-06,432.93,434.01,430.01,433.78,0,0,0,-1
2021-07-02,433.72,434.1,430.5218,431.67,0,0,0,-1
2021-07-01,430.43,430.6,428.8,428.87,0,0,0,-1
2021-06-30,428.06,428.78,427.18,427.21,0,1,0,-1
2021-06-29,427.7,428.56,427.13,427.88,0,1,0,-1
2021-06-28,427.47,427.65,425.89,427.17,0,1,0,-1
2021-06-25,426.61,427.0943,425.55,425.9,0,1,0,-1
2021-06-24,425.1,425.55,424.62,424.89,0,1,0,-1
2021-06-23,422.6,424.05,422.51,423.19,1,1,0,-1
2021-06-22,423.11,424.0,420.08,420.85,1,1,0,-1
2021-06-21,420.86,421.06,415.93,416.8,1,1,0,-1
2021-06-18,414.92,417.8281,414.7,417.09,1,1,0,-1
2021-06-17,421.97,423.02,419.32,421.67,0,0,0,-1
2021-06-16,422.11,424.87,419.92,424.63,1,0,0,-1
2021-06-15,424.48,425.46,423.54,425.42,0,0,0,-1
2021-06-14,425.26,425.37,423.1,424.43,0,0,0,-1
2021-06-11,424.31,424.43,422.82,424.2,0,0,0,-1
2021-06-10,423.61,424.63,421.55,422.96,0,0,0,-1
2021-06-09,421.65,423.26,421.41,423.18,0,0,0,-1
2021-06-08,422.28,423.21,420.32,423.11,0,0,0,-1
2021-06-07,422.19,422.78,421.19,422.59,0,0,0,-1
2021-06-04,422.6,422.92,418.8422,420.75,0,0,0,-1
2021-06-03,418.77,419.99,416.28,417.85,0,1,0,-1
2021-06-02,420.33,421.23,419.29,420.37,0,0,0,-1
2021-06-01,419.67,422.72,419.2,422.57,0,0,0,-1
2021-05-28,420.04,421.25,419.79,420.97,0,0,0,-1
2021-05-27,419.29,420.72,418.9851,420.17,0,0,0,-1
2021-05-26,419.07,419.61,417.76,418.87,0,0,0,-1
2021-05-25,418.24,420.71,417.62,420.33,1,0,0,-1
2021-05-24,419.17,420.32,417.08,417.34,1,0,0,-1
2021-05-21,414.94,418.2,414.45,416.87,1,1,0,-1
2021-05-20,415.28,416.625,411.67,411.8,1,1,0,-1
2021-05-19,410.86,411.05,405.33,406.92,1,1,0,-1
2021-05-18,411.94,416.06,411.77,415.8,1,1,0,-1
2021-05-17,415.52,416.39,413.36,415.39,0,0,0,-1
2021-05-14,416.58,417.49,413.18,413.21,0,0,0,-1
2021-05-13,410.28,412.35,407.02,407.07,0,1,0,-1
2021-05-12,405.41,412.59,404.0,411.23,1,1,0,-1
2021-05-11,414.21,415.27,410.06,413.1,0,0,0,-1
2021-05-10,417.94,422.74,417.81,422.5,0,0,0,-1
2021-05-07,422.12,422.815,419.16,419.89,0,0,0,-1
2021-05-06,419.07,419.21,413.675,415.83,0,0,0,-1
2021-05-05,415.75,417.63,415.15,417.38,0,0,0,-1
2021-05-04,415.62,416.6,411.67,416.07,0,0,0,-1
2021-05-03,418.2,419.84,417.665,419.43,0,0,0,-1
2021-04-30,417.3,418.54,416.34,417.63,0,0,0,-1
2021-04-29,420.06,420.72,416.44,420.32,0,0,0,1
2021-04-28,417.4,419.01,416.9,417.81,0,0,0,-1
2021-04-27,417.52,418.14,416.3,417.93,0,0,0,-1
2021-04-26,417.61,418.22,416.8111,417.44,0,0,0,-1
2021-04-23,416.74,418.25,412.79,412.87,0,0,0,-1
2021-04-22,412.27,416.78,411.13,415.89,0,0,0,-1
2021-04-21,416.07,416.29,411.36,411.51,0,0,0,1
2021-04-20,412.17,415.0859,410.59,413.91,0,0,0,1
2021-04-19,415.21,416.74,413.79,416.26,0,0,0,1
2021-04-16,417.26,417.91,415.73,417.25,0,0,0,1
2021-04-15,415.87,416.16,413.69,413.74,0,0,0,-1
2021-04-14,411.45,413.96,410.87,412.83,0,1,0,1
2021-04-13,412.86,413.529,411.12,411.53,0,1,0,1
2021-04-12,411.64,411.93,410.2,410.85,0,1,0,-1
2021-04-09,411.49,411.67,408.26,408.39,0,1,0,-1
2021-04-08,408.52,408.58,406.93,407.93,0,1,0,-1
2021-04-07,406.59,406.96,405.45,405.94,0,1,0,-1
2021-04-06,406.12,407.24,405.4,405.76,0,1,0,-1
2021-04-05,406.36,406.94,403.38,403.46,0,1,0,-1
2021-04-01,400.61,400.67,398.18,398.4,0,1,0,-1
2021-03-31,396.33,398.0,395.31,395.34,1,1,0,-1
2021-03-30,394.73,395.45,393.02,394.42,1,1,0,-1
2021-03-29,395.78,396.75,392.81,394.4,1,1,0,-1
2021-03-26,395.98,396.41,390.29,390.93,1,1,0,-1
2021-03-25,389.7,390.55,383.9,385.98,1,1,0,-1
2021-03-24,387.52,392.75,387.47,391.0,1,1,0,-1
2021-03-23,389.5,393.46,388.66,391.91,1,1,0,-1
2021-03-22,392.59,394.07,389.97,390.03,1,0,0,-1
2021-03-19,389.48,391.569,387.15,389.88,1,0,0,-1
2021-03-18,391.48,396.72,390.75,394.475,1,0,0,-1
2021-03-17,397.26,398.12,393.3,394.53,0,0,0,-1
2021-03-16,395.91,397.83,395.08,397.07,0,0,0,-1
2021-03-15,396.41,396.685,392.03,394.33,0,0,0,-1
2021-03-12,394.06,394.21,391.2,392.07,0,0,0,-1
2021-03-11,393.53,395.65,391.74,392.23,0,0,0,-1
2021-03-10,389.58,391.4,388.1702,389.69,0,0,0,-1
2021-03-09,387.17,389.91,381.7299,385.85,0,1,0,-1
2021-03-08,381.72,387.68,381.42,384.66,0,1,0,-1
2021-03-05,383.63,384.76,372.64,380.46,0,1,0,-1
2021-03-04,376.7,384.0,371.88,381.22,0,1,0,-1
2021-03-03,381.42,386.83,381.31,385.79,0,1,0,-1
2021-03-02,386.54,390.07,386.0,389.82,0,0,0,-1
2021-03-01,389.58,390.92,380.572,385.59,0,0,0,-1
2021-02-26,380.36,385.58,378.23,384.35,0,1,0,-1
2021-02-25,382.33,391.88,380.7789,390.41,0,0,0,-1
2021-02-24,391.77,392.23,385.27,386.33,0,0,0,1
2021-02-23,387.5,388.945,380.2,384.66,0,0,0,-1
2021-02-22,387.03,389.62,386.74,387.06,0,0,0,-1
2021-02-19,390.03,392.38,389.55,392.07,0,0,0,-1
2021-02-18,390.72,391.515,387.74,389.59,0,0,0,1
2021-02-17,392.39,392.66,389.33,390.42,0,0,0,1
2021-02-16,392.3,394.17,391.53,393.96,0,0,0,-1
2021-02-12,392.64,392.9,389.77,389.85,0,0,0,-1
2021-02-11,390.71,391.69,388.1,391.24,0,0,0,-1
2021-02-10,390.08,392.28,387.5,392.12,0,0,0,-1
2021-02-09,390.25,390.89,389.17,389.61,0,0,0,-1
2021-02-08,390.51,390.56,388.35,389.27,0,0,0,1
2021-02-05,387.71,388.47,386.1444,388.2,0,0,0,1
2021-02-04,386.19,386.24,381.9655,382.96,0,0,0,1
2021-02-03,381.85,383.7,380.48,382.435,1,1,0,-1
2021-02-02,381.55,383.22,376.3181,379.65,0,1,0,1
2021-02-01,376.23,377.34,370.376,373.72,1,1,0,-1
2021-01-29,370.07,376.67,368.27,375.63,1,1,0,-1
2021-01-28,377.63,381.93,375.89,376.36,0,1,0,-1
2021-01-27,374.41,380.32,372.01,380.22,1,1,0,-1
2021-01-26,383.79,385.85,383.54,385.41,0,0,0,1
2021-01-25,384.39,384.77,378.46,383.67,0,0,0,-1
2021-01-22,382.88,384.1256,381.835,382.25,0,0,0,-1
2021-01-21,384.24,384.95,383.25,384.49,0,0,0,-1
2021-01-20,383.89,384.79,380.69,381.11,0,0,0,-1
2021-01-19,378.65,379.23,376.75,378.34,0,0,0,-1
2021-01-15,375.7,377.58,373.7,376.72,0,1,0,-1
2021-01-14,378.46,381.13,378.1,380.59,0,0,0,-1
2021-01-13,379.79,380.86,377.85,378.69,0,0,0,-1
2021-01-12,378.77,379.86,376.36,378.89,0,0,0,-1
2021-01-11,378.69,380.58,377.7189,377.85,0,0,0,-1
2021-01-08,381.26,381.49,377.1,380.59,0,0,0,-1
2021-01-07,379.1,379.9,375.91,376.1,0,0,0,-1
2021-01-06,373.55,376.98,369.12,369.71,0,1,0,-1
2021-01-05,371.33,372.5,368.05,368.1,1,1,0,-1
2021-01-04,368.79,375.45,364.82,375.31,1,1,0,-1
2020-12-31,373.88,374.66,371.232,371.78,0,0,0,-1
2020-12-30,371.99,373.1,371.57,372.34,0,1,0,-1
2020-12-29,371.46,374.0,370.83,373.81,0,0,0,1
2020-12-28,372.17,372.59,371.07,371.74,0,0,0,-1
2020-12-24,369.0,369.03,367.45,368.08,0,1,0,-1
2020-12-23,367.57,369.62,367.2172,368.28,0,1,0,-1
2020-12-22,367.24,368.3317,366.03,368.21,1,1,0,-1
2020-12-21,367.86,378.46,362.03,364.97,0,0,0,-1
2020-12-18,369.18,371.15,367.02,370.97,0,0,0,-1
2020-12-17,372.24,372.46,371.05,371.94,0,0,0,-1
2020-12-16,370.17,371.16,368.8676,369.82,0,0,0,-1
2020-12-15,369.59,369.59,365.92,367.4,0,0,0,-1
2020-12-14,364.66,369.8,364.47,368.64,0,1,0,-1
2020-12-11,366.3,366.7402,363.26,364.9,0,1,0,-1
2020-12-10,366.73,367.86,364.43,365.37,0,1,0,-1
2020-12-09,366.85,371.05,365.95,370.88,0,0,0,-1
2020-12-08,370.17,370.78,367.67,367.72,0,0,0,-1
2020-12-07,369.09,369.62,367.72,369.02,0,0,0,-1
2020-12-04,369.85,369.85,367.22,367.32,0,0,0,-1
2020-12-03,366.69,368.19,365.5,366.68,0,0,0,-1
2020-12-02,366.79,366.96,364.2,364.82,0,1,0,-1
2020-12-01,366.02,367.68,364.93,365.57,0,0,0,-1
2020-11-30,362.06,363.12,359.17,362.83,0,1,0,-1
2020-11-27,363.67,364.18,362.58,363.84,0,1,0,-1
2020-11-25,362.66,363.16,361.48,363.13,0,1,0,-1
2020-11-24,363.22,363.81,359.29,360.21,0,1,0,-1
2020-11-23,357.46,358.82,354.865,357.28,0,1,0,-1
2020-11-20,355.33,357.72,355.25,357.5,1,1,0,-1
2020-11-19,357.78,358.18,354.15,355.6,0,1,0,-1
2020-11-18,356.28,361.5,356.24,360.91,0,1,0,-1
2020-11-17,360.62,361.92,358.34,359.97,0,0,0,-1
2020-11-16,362.57,362.78,359.59,360.98,0,0,0,-1
2020-11-13,358.1,358.9,354.71,355.27,0,1,0,-1
2020-11-12,353.21,356.7182,351.26,355.58,0,1,0,-1
2020-11-11,356.67,357.56,355.06,356.4,0,0,0,-1
2020-11-10,354.04,355.18,350.51,353.49,0,1,0,-1
2020-11-09,354.56,364.38,354.06,363.97,0,0,0,-1
2020-11-06,350.16,351.51,347.65,349.93,0,1,0,-1
2020-11-05,350.24,352.19,348.86,349.24,0,1,0,-1
2020-11-04,343.54,347.94,339.59,340.86,1,1,0,-1
2020-11-03,336.03,338.25,330.2935,333.69,1,1,0,-1
2020-11-02,330.2,332.36,327.24,330.2,1,1,0,-1
2020-10-30,326.54,329.69,322.6,328.28,1,1,0,-1
2020-10-29,329.98,333.395,325.09,326.91,1,1,0,-1
2020-10-28,326.66,338.2483,326.13,332.1,1,1,0,-1
2020-10-27,338.22,340.12,337.99,339.76,0,0,0,-1
2020-10-26,339.39,342.98,335.62,342.13,0,0,0,-1
2020-10-23,345.78,345.99,343.13,345.93,0,0,0,-1
2020-10-22,344.61,345.24,340.65,342.96,0,0,0,-1
2020-10-21,342.73,348.6847,342.4,343.33,0,0,0,-1
2020-10-20,343.38,346.88,342.64,343.46,0,0,0,-1
2020-10-19,342.01,349.33,341.04,348.65,0,0,0,-1
2020-10-16,347.29,350.75,347.1,348.96,0,0,0,-1
